Date,Total Percentage,Industrials Percentage,Health Care Percentage,Information Technology Percentage,Utilities Percentage,Financials Percentage,Materials Percentage,Consumer Discretionary Percentage,Real Estate Percentage,Communication Services Percentage,Consumer Staples Percentage,Energy Percentage
2024-09-27,875.779947938453,89.74358974358975,70.96774193548387,78.26086956521739,100.0,87.32394366197182,85.71428571428571,90.0,93.54838709677419,68.18181818181817,75.67567567567568,36.36363636363637
2024-09-30,867.6019153913984,91.02564102564102,69.35483870967742,75.36231884057972,100.0,88.73239436619718,89.28571428571429,86.0,90.32258064516128,68.18181818181817,72.97297297297297,36.36363636363637
2024-10-01,841.7980776399281,87.17948717948718,66.12903225806451,52.17391304347826,100.0,84.50704225352112,85.71428571428571,86.0,87.09677419354838,72.72727272727273,70.27027027027027,50.0
2024-10-02,825.3881490395723,84.61538461538461,56.451612903225815,63.76811594202898,100.0,81.69014084507043,85.71428571428571,78.0,83.87096774193549,72.72727272727273,59.45945945945946,59.09090909090909
2024-10-03,795.2889426927512,82.05128205128204,51.61290322580645,63.76811594202898,100.0,76.05633802816901,82.14285714285714,74.0,80.64516129032258,63.63636363636363,48.64864864864865,72.72727272727273
2024-10-04,809.0031961317741,80.76923076923077,48.38709677419355,66.66666666666666,93.54838709677419,91.54929577464789,85.71428571428571,80.0,70.96774193548387,68.18181818181817,45.94594594594595,77.27272727272727
2024-10-07,749.6265703998553,76.92307692307693,45.16129032258064,66.66666666666666,87.09677419354838,83.09859154929578,78.57142857142857,78.0,58.06451612903226,59.09090909090909,35.13513513513514,81.81818181818183
2024-10-08,719.491395583824,80.76923076923077,43.54838709677419,72.46376811594203,80.64516129032258,88.73239436619718,67.85714285714286,76.0,51.61290322580645,63.63636363636363,35.13513513513514,59.09090909090909
2024-10-09,769.6554142130066,87.17948717948718,48.38709677419355,76.81159420289855,77.41935483870968,92.95774647887323,75.0,82.0,54.83870967741935,59.09090909090909,43.24324324324324,72.72727272727273
2024-10-10,728.6123875544297,83.33333333333334,45.16129032258064,72.46376811594203,67.74193548387096,91.54929577464789,75.0,74.0,45.16129032258064,63.63636363636363,37.83783783783784,72.72727272727273
2024-10-11,805.1466281693846,87.17948717948718,53.2258064516129,81.15942028985508,74.19354838709677,97.1830985915493,89.28571428571429,78.0,58.06451612903226,63.63636363636363,45.94594594594595,77.27272727272727
2024-10-14,854.2868308776098,91.02564102564102,54.83870967741935,84.05797101449275,83.87096774193549,97.1830985915493,89.28571428571429,90.0,64.51612903225806,72.72727272727273,54.054054054054056,72.72727272727273
2024-10-15,829.0748844903478,89.74358974358975,58.06451612903226,72.46376811594203,83.87096774193549,97.1830985915493,82.14285714285714,86.0,77.41935483870968,77.27272727272727,59.45945945945946,45.45454545454545
2024-10-16,855.4295751479838,87.17948717948718,51.61290322580645,69.56521739130434,93.54838709677419,97.1830985915493,89.28571428571429,90.0,90.32258064516128,77.27272727272727,59.45945945945946,50.0
2024-10-17,817.8686380107671,87.17948717948718,50.0,71.01449275362319,87.09677419354838,95.77464788732394,82.14285714285714,90.0,74.19354838709677,72.72727272727273,48.64864864864865,59.09090909090909
2024-10-18,831.2923582337683,88.46153846153845,53.2258064516129,73.91304347826086,90.32258064516128,97.1830985915493,82.14285714285714,90.0,77.41935483870968,77.27272727272727,51.35135135135135,50.0
2024-10-21,775.0722645108003,85.8974358974359,46.774193548387096,69.56521739130434,87.09677419354838,91.54929577464789,75.0,86.0,64.51612903225806,77.27272727272727,45.94594594594595,45.45454545454545
2024-10-22,725.6670343708054,82.05128205128204,45.16129032258064,66.66666666666666,87.09677419354838,90.14084507042254,67.85714285714286,68.0,64.51612903225806,68.18181818181817,40.54054054054054,45.45454545454545
2024-10-23,718.6063906704525,76.92307692307693,40.32258064516129,66.66666666666666,93.54838709677419,91.54929577464789,67.85714285714286,62.0,70.96774193548387,68.18181818181817,35.13513513513514,45.45454545454545
2024-10-24,703.7028165498031,71.7948717948718,40.32258064516129,69.56521739130434,90.32258064516128,88.73239436619718,67.85714285714286,64.0,67.74193548387096,63.63636363636363,29.72972972972973,50.0
2024-10-25,653.5750647507161,70.51282051282051,35.483870967741936,68.11594202898551,80.64516129032258,84.50704225352112,60.71428571428571,60.0,48.38709677419355,68.18181818181817,27.027027027027028,50.0
2024-10-28,685.0865339127987,71.7948717948718,38.70967741935484,68.11594202898551,87.09677419354838,85.91549295774648,71.42857142857143,66.0,58.06451612903226,68.18181818181817,24.324324324324326,45.45454545454545
2024-10-29,612.8607710209947,66.66666666666666,32.25806451612903,75.36231884057972,61.29032258064516,84.50704225352112,46.42857142857143,60.0,48.38709677419355,77.27272727272727,24.324324324324326,36.36363636363637
2024-10-30,620.0034900939036,64.1025641025641,38.70967741935484,66.66666666666666,58.06451612903226,81.69014084507043,60.71428571428571,56.00000000000001,45.16129032258064,86.36363636363636,21.62162162162162,40.909090909090914
2024-10-31,550.99380266737,56.41025641025641,29.03225806451613,53.62318840579711,64.51612903225806,71.83098591549296,46.42857142857143,48.0,32.25806451612903,81.81818181818183,21.62162162162162,45.45454545454545
2024-11-01,552.2847546553767,57.692307692307686,38.70967741935484,56.52173913043478,41.935483870967744,71.83098591549296,42.857142857142854,54.0,29.03225806451613,86.36363636363636,32.432432432432435,40.909090909090914
2024-11-04,560.2401434019473,58.97435897435898,41.935483870967744,55.072463768115945,35.483870967741936,70.4225352112676,50.0,50.0,32.25806451612903,86.36363636363636,29.72972972972973,50.0
2024-11-05,620.7807953406002,66.66666666666666,45.16129032258064,55.072463768115945,48.38709677419355,73.23943661971832,53.57142857142857,57.99999999999999,41.935483870967744,90.9090909090909,37.83783783783784,50.0
2024-11-06,676.4912829348165,78.2051282051282,46.774193548387096,69.56521739130434,48.38709677419355,84.50704225352112,53.57142857142857,57.99999999999999,38.70967741935484,90.9090909090909,35.13513513513514,72.72727272727273
2024-11-07,683.8473552251281,73.07692307692307,45.16129032258064,79.71014492753623,48.38709677419355,83.09859154929578,53.57142857142857,66.0,45.16129032258064,86.36363636363636,35.13513513513514,68.18181818181817
2024-11-08,701.4544218049147,79.48717948717949,41.935483870967744,72.46376811594203,54.83870967741935,88.73239436619718,53.57142857142857,64.0,61.29032258064516,86.36363636363636,35.13513513513514,63.63636363636363
2024-11-11,699.7112204489681,83.33333333333334,40.32258064516129,63.76811594202898,58.06451612903226,87.32394366197182,46.42857142857143,66.0,54.83870967741935,86.36363636363636,40.54054054054054,72.72727272727273
2024-11-12,657.1805832507292,73.07692307692307,40.32258064516129,65.21739130434783,51.61290322580645,87.32394366197182,39.285714285714285,62.0,38.70967741935484,86.36363636363636,40.54054054054054,72.72727272727273
2024-11-13,673.6846857236601,76.92307692307693,38.70967741935484,63.76811594202898,51.61290322580645,90.14084507042254,39.285714285714285,62.0,51.61290322580645,86.36363636363636,40.54054054054054,72.72727272727273
2024-11-14,631.8690872842543,69.23076923076923,32.25806451612903,63.76811594202898,48.38709677419355,87.32394366197182,35.714285714285715,66.0,32.25806451612903,86.36363636363636,37.83783783783784,72.72727272727273
2024-11-15,600.4588541995649,65.38461538461539,33.87096774193548,50.72463768115942,51.61290322580645,85.91549295774648,35.714285714285715,57.99999999999999,32.25806451612903,77.27272727272727,32.432432432432435,77.27272727272727
2024-11-18,620.2730056041792,66.66666666666666,37.096774193548384,52.17391304347826,51.61290322580645,85.91549295774648,35.714285714285715,60.0,38.70967741935484,77.27272727272727,37.83783783783784,77.27272727272727
2024-11-19,600.9756931937363,62.82051282051282,30.64516129032258,52.17391304347826,54.83870967741935,81.69014084507043,35.714285714285715,52.0,38.70967741935484,77.27272727272727,37.83783783783784,77.27272727272727
2024-11-20,608.2965268879576,65.38461538461539,37.096774193548384,56.52173913043478,54.83870967741935,78.87323943661971,35.714285714285715,52.0,35.483870967741936,77.27272727272727,37.83783783783784,77.27272727272727
2024-11-21,680.7408659345921,66.66666666666666,38.70967741935484,65.21739130434783,61.29032258064516,85.91549295774648,42.857142857142854,56.00000000000001,58.06451612903226,86.36363636363636,37.83783783783784,81.81818181818183
2024-11-22,688.7385705194804,71.7948717948718,43.54838709677419,63.76811594202898,61.29032258064516,90.14084507042254,46.42857142857143,60.0,54.83870967741935,77.27272727272727,37.83783783783784,81.81818181818183
2024-11-25,755.9527894405717,76.92307692307693,48.38709677419355,68.11594202898551,67.74193548387096,90.14084507042254,50.0,76.0,64.51612903225806,95.45454545454545,45.94594594594595,72.72727272727273
2024-11-26,750.7459715070879,73.07692307692307,46.774193548387096,69.56521739130434,70.96774193548387,91.54929577464789,42.857142857142854,70.0,70.96774193548387,95.45454545454545,51.35135135135135,68.18181818181817
2024-11-27,766.625956211599,71.7948717948718,50.0,66.66666666666666,77.41935483870968,92.95774647887323,42.857142857142854,72.0,80.64516129032258,95.45454545454545,48.64864864864865,68.18181818181817
2024-11-28,766.625956211599,71.7948717948718,50.0,66.66666666666666,77.41935483870968,92.95774647887323,42.857142857142854,72.0,80.64516129032258,95.45454545454545,48.64864864864865,68.18181818181817
2024-11-29,767.3549154244292,76.92307692307693,51.61290322580645,66.66666666666666,74.19354838709677,92.95774647887323,46.42857142857143,74.0,67.74193548387096,95.45454545454545,48.64864864864865,72.72727272727273
2024-12-02,718.0081866670769,69.23076923076923,50.0,69.56521739130434,58.06451612903226,90.14084507042254,46.42857142857143,72.0,54.83870967741935,90.9090909090909,48.64864864864865,68.18181818181817
2024-12-03,687.2649773941874,66.66666666666666,50.0,65.21739130434783,51.61290322580645,85.91549295774648,46.42857142857143,68.0,48.38709677419355,90.9090909090909,45.94594594594595,68.18181818181817
2024-12-04,681.6927922653581,67.94871794871796,46.774193548387096,69.56521739130434,54.83870967741935,84.50704225352112,46.42857142857143,70.0,48.38709677419355,86.36363636363636,43.24324324324324,63.63636363636363
2024-12-05,636.0414409367454,61.53846153846154,37.096774193548384,60.86956521739131,58.06451612903226,83.09859154929578,39.285714285714285,70.0,41.935483870967744,86.36363636363636,43.24324324324324,54.54545454545454
2024-12-06,617.6135719872954,61.53846153846154,40.32258064516129,60.86956521739131,48.38709677419355,81.69014084507043,39.285714285714285,68.0,45.16129032258064,86.36363636363636,40.54054054054054,45.45454545454545
2024-12-09,641.9298628683493,62.82051282051282,46.774193548387096,68.11594202898551,41.935483870967744,73.23943661971832,39.285714285714285,72.0,41.935483870967744,81.81818181818183,59.45945945945946,54.54545454545454
2024-12-10,641.9298628683493,62.82051282051282,46.774193548387096,68.11594202898551,41.935483870967744,73.23943661971832,39.285714285714285,72.0,41.935483870967744,81.81818181818183,59.45945945945946,54.54545454545454
